question,bert_match_question,bert_sore,mixnet_match_question,mixnet_sore,smallBert_match_question,smallBert_sore,wam_match_question,wam_sore
到账登记节点不能流转,无法到账登记,2.874791,到账登记节点打不开,0.42496672,刑事罚金怎么支付案款,0.039748326,到账登记未显示金额,0.5225788
到账登记节点不能流转,公司法定代表人无法限制高消费,3.003465,总对总查询后，节点无法流转,0.52533716,追缴诉讼费案件案款怎么支付,0.049431384,无法到账登记,0.57657516
请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,0.0,请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,0.0,请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,0.0,请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,0.0
请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,财务系统匹款后流转后执行系统不显示,5.326888,财务系统没有执行案件,0.40783447,结案前操作屏蔽流程系统显示已屏蔽,0.031020619,执行系统已审批但财务系统没有,0.35651433
请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,案款已在财务系统分配并转换但执行系统没有到账登记信息,5.5148444,财务系统已经转换数据执行系统仍然看不到到账登记怎么处理,0.41353378,执行系统怎么查看流程审批完成没有,0.035431728,流水已匹配转换但执行系统到账登记无记录,0.5110729
到账登记无法填写,到账登记无法填写,0.0,到账登记无法填写,0.0,到账登记无法填写,0.0,到账登记无法填写,0.0
到账登记无法填写,到账登记节点打不开,2.8368587,无法到账登记,0.34870732,罚金转款财政转款人选择,0.05952319,无法到账登记,0.1445668
到账登记无法填写,支付宝不能划扣,3.2685406,到账登记不显示,0.4395781,门户网站报修没法使用了,0.06687077,没有到账登记,0.4943931
财务系统匹配案款，至今未推送到执行系统,财务系统匹配案款，至今未推送到执行系统,0.0,财务系统匹配案款，至今未推送到执行系统,0.0,财务系统匹配案款，至今未推送到执行系统,0.0,财务系统匹配案款，至今未推送到执行系统,0.0
财务系统匹配案款，至今未推送到执行系统,财务系统支付凭证，没有回传执行系统,5.4505625,财务系统匹配案款至今未推送到执行系统,0.023773095,财务系统匹配案款至今未推送到执行系统,0.008296831,财务系统匹配案款至今未推送到执行系统,0.14625198
财务系统匹配案款，至今未推送到执行系统,财务系统匹配案款至今未推送到执行系统,6.191469,财务系统匹配案款至今未推送到执行系统,0.023773095,财务系统匹配案款至今未推送到执行系统,0.008296831,财务系统匹配案款至今未推送到执行系统,0.14625198
没有到账登记,没有到账登记,0.0,没有到账登记,0.0,没有到账登记,0.0,没有到账登记,0.0
没有到账登记,新增查控账号,6.8157387,到账登记不显示,0.37424815,到账登记无数据,0.027308252,到账登记未推送,0.22689193
没有到账登记,查控系统什么事实能用,7.2956424,无法到账登记,0.4563187,密钥系统操作手册,0.0395257,无法到账登记,0.37004068
案款已在财务系统分配并转换但执行系统没有到账登记信息,案款已在财务系统分配并转换但执行系统没有到账登记信息,0.0,案款已在财务系统分配并转换但执行系统没有到账登记信息,0.0,案款已在财务系统分配并转换但执行系统没有到账登记信息,0.0,案款已在财务系统分配并转换但执行系统没有到账登记信息,0.0
案款已在财务系统分配并转换但执行系统没有到账登记信息,财务系统案款已确认但执行系统没有推送出来信息怎么办,5.3657026,财务已分配案款但执行系统到账登记无信息怎么处理,0.16804536,已经提交归档，但在档案系统中看不到案件,0.023591692,财务已分配案款但执行系统到账登记无信息怎么处理,0.3823378
案款已在财务系统分配并转换但执行系统没有到账登记信息,请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,5.5148444,财务系统匹配案款但执行系统上无到账登记有没有解决方案,0.2990644,收案状态，点击分期履行后，弹出的对话框不能进行填写,0.028035967,财务数据已转换执行系统无到账登记信息,0.61397517
财务系统匹配后执行系统没有到账信息,财务系统匹配后执行系统没有到账信息,0.0,财务系统匹配后执行系统没有到账信息,0.0,财务系统匹配后执行系统没有到账信息,0.0,财务系统匹配后执行系统没有到账信息,0.0
财务系统匹配后执行系统没有到账信息,财务系统匹配后执行系统到账登记没有信息,3.9075203,财务系统匹配后执行系统到账登记没有信息,0.07560967,财务系统没有执行案件,0.015090451,财务系统匹配后执行系统到账登记没有信息,0.021527959
财务系统匹配后执行系统没有到账信息,财务系统怎么匹配案款,5.821258,财务系统已经匹配执行系统无到账信息取消重新匹配也没有到账信息,0.1317892,财务数据已转换执行系统无到账登记信息,0.016017905,案款匹配后执行系统没信息,0.24455383
案款信息推送办案办案系统,案款信息推送办案办案系统,0.0,案款信息推送办案办案系统,0.0,案款信息推送办案办案系统,0.0,案款信息推送办案办案系统,0.0
案款信息推送办案办案系统,提示未做总对总查控,3.36593,办案系统推送案款支付信息财务系统看不到,0.43677527,执恢案件的结案方式,0.034653597,办案系统推送案款支付信息财务系统看不到,0.24458307
案款信息推送办案办案系统,修改结案数据,3.812734,财务系统无执行系统推送的案款支付审批信息,0.53210706,怎么填写迟延履行金和利息,0.038032953,在办案系统删案款支付信息后重填,0.62462324
执行系统没有到账信息,执行系统没有到账信息,0.0,执行系统没有到账信息,0.0,执行系统没有到账信息,0.0,执行系统没有到账信息,0.0
执行系统没有到账信息,实体化系统能用吗,3.9714484,执行系统未收到到账信息,0.32230142,案款信息填写完成后，不能保存,0.020546483,执行系统未收到到账信息,0.35559338
执行系统没有到账信息,本院银行账户维护是在哪里,4.520856,财务系统匹配后执行系统没有到账信息,0.35768726,执行完毕案款未发放,0.02416445,财务系统无执行案件信息,0.39645562
到账登记无信息,到账登记无信息,0.0,到账登记无信息,0.0,到账登记无信息,0.0,到账登记无信息,0.0
到账登记无信息,到账登记无数据,1.2574553,到账登记无数据,0.33382672,关于民政信息,0.021601057,到账登记无数据,0.21472879
到账登记无信息,删除到账登记信息,2.8794131,到账登记不显示,0.3352037,标识系列案权限问题,0.035262756,到账登记未推送,0.40477678
财务系统匹款后流转后执行系统不显示,财务系统匹款后流转后执行系统不显示,0.0,财务系统匹款后流转后执行系统不显示,0.0,财务系统匹款后流转后执行系统不显示,0.0,财务系统匹款后流转后执行系统不显示,0.0
财务系统匹款后流转后执行系统不显示,财务系统案款已确认但执行系统没有推送出来信息怎么办,4.4273067,执行系统申请案款发放后未流转到财务系统,0.3744238,财务系统承办人管理功能找不到,0.023493174,财务系统案款审批时不显示执行费、诉讼费,0.57923025
财务系统匹款后流转后执行系统不显示,财务已支付，执行系统无法流转,5.0886345,案款在执行系统里完成审批，流转后，财务系统看不到,0.41008925,为财务系统案款转换钱不能进入执行系统,0.034129996,执行系统申请案款发放后未流转到财务系统,0.5850296
执行系统未收到到账信息,执行系统未收到到账信息,0.0,执行系统未收到到账信息,0.0,执行系统未收到到账信息,0.0,执行系统未收到到账信息,0.0
执行系统未收到到账信息,案款系统没有案件信息,2.7219467,执行系统没有到账信息,0.32230142,长期履行不下终结裁定吗,0.029672792,执行系统没有到账信息,0.35559338
执行系统未收到到账信息,案款未办结,2.877551,财务系统已经入账但执行系统到账登记没有显示内容,0.35787895,财务数据已转换执行系统无到账登记信息,0.033011246,财务系统承办人信息与执行系统不一致,0.45532122
案款匹配后执行系统没信息,案款匹配后执行系统没信息,0.0,案款匹配后执行系统没信息,0.0,案款匹配后执行系统没信息,0.0,案款匹配后执行系统没信息,0.0
案款匹配后执行系统没信息,财务系统支付案款确认后不推送到执行系统,3.7367394,财务系统匹配后执行系统没有到账信息,0.23306082,案件结案后删除节点信息,0.011747447,财务系统匹配后执行系统没有到账信息,0.24455383
案款匹配后执行系统没信息,财务系统看不到案款审批,4.4554234,财务系统匹配后执行系统到账登记没有信息,0.24839774,财务系统将案件信息删除,0.012603063,财务系统匹配后执行系统到账登记没有信息,0.25450084
流水已匹配转换但执行系统到账登记无记录,流水已匹配转换但执行系统到账登记无记录,0.0,流水已匹配转换但执行系统到账登记无记录,0.0,流水已匹配转换但执行系统到账登记无记录,0.0,流水已匹配转换但执行系统到账登记无记录,0.0
流水已匹配转换但执行系统到账登记无记录,财务系统已经转换数据执行系统仍然看不到到账登记怎么处理,6.754705,财务系统已经转换数据执行系统仍然看不到到账登记怎么处理,0.36531124,修改查控系统执行案款专户账号,0.032419108,已匹配案款为执行系统到账登记没有,0.39973354
流水已匹配转换但执行系统到账登记无记录,执行系统未收到到账信息,7.3440394,财务数据已转换执行系统无到账登记信息,0.38448513,执行费显示待办能结案吗？,0.038050238,财务已分配案款但执行系统到账登记无信息怎么处理,0.45835254
到账登记未推送,到账登记未推送,0.0,到账登记未推送,0.0,到账登记未推送,0.0,到账登记未推送,0.0
到账登记未推送,到账登记节点不能流转,3.5126982,案款发放没有推送,0.5942139,在案例编辑文书模板,0.022058854,没有到账登记,0.22689193
到账登记未推送,到账登记无数据,4.239457,到账登记无信息,0.67683583,财务系统分割案款,0.027687369,到账登记无数据,0.35095713
扣划节点点亮财务系统也匹配该比案款但执行系统到账登记仍无信息,扣划节点点亮财务系统也匹配该比案款但执行系统到账登记仍无信息,0.0,扣划节点点亮财务系统也匹配该比案款但执行系统到账登记仍无信息,0.0,扣划节点点亮财务系统也匹配该比案款但执行系统到账登记仍无信息,0.0,扣划节点点亮财务系统也匹配该比案款但执行系统到账登记仍无信息,0.0
扣划节点点亮财务系统也匹配该比案款但执行系统到账登记仍无信息,财务系统匹配案款至今未推送到执行系统,7.9861727,财务系统匹配案款但执行系统上无到账登记有没有解决方案,0.4879293,执行异议案件结案错误,0.046865005,财务系统匹配案款，至今未推送到执行系统,0.57954526
扣划节点点亮财务系统也匹配该比案款但执行系统到账登记仍无信息,财务系统匹配案款至今未推送到执行系统,7.9861727,财务已分配案款但执行系统到账登记无信息怎么处理,0.5034505,总对总查控节点点击流转时，提示查控申请信息未同步到执行系统，不能流转,0.048340388,财务系统已支付确认但执行系统仍显示待办,0.62652487
