question,bert_match_question,bert_sore,mixnet_match_question,mixnet_sore,smallBert_match_question,smallBert_sore,wam_match_question,wam_sore
已匹配案款为执行系统到账登记没有,执行系统显示待办财务系统没有数据,15.324534,财务系统匹配案款但执行系统上无到账登记有没有解决方案,0.2594189,已匹款后执行系统登记到账节点没有,0.0054073509999999995,流水已匹配转换但执行系统到账登记无记录,0.39973354
已匹配案款为执行系统到账登记没有,原承办人调离，账号删除，需变更承办人标识。,16.786669,财务系统匹配后执行系统到账登记没有信息,0.2648756,执行系统案款发放流程结束了没有,0.011922098999999999,财务系统匹配后执行系统到账登记没有信息,0.43208793
为财务系统案款转换钱不能进入执行系统,财务系统无法看到案款发放审批表,3.4446583,执行系统支款转不到财务系统怎么回事,0.32763442,首封法院去函要求移交处置权，首封法院不回函,0.031588603,财务系统已办结执行系统待办,0.44842628
为财务系统案款转换钱不能进入执行系统,财务系统支付案款确认后不推送到执行系统,4.174558,执行系统申请案款发放后未流转到财务系统,0.39484182,直接裁定执行财产人，授权收执行主体中不显示功能,0.033149213,财务数据已转换执行系统无到账登记信息,0.4882045
财务已分配案款但执行系统到账登记无信息怎么处理,财务系统和执行系统承办人不一致,9.920929,案款已在财务系统分配并转换但执行系统没有到账登记信息,0.16804536,财务系统发放案款后回单已传案款发放中还显示待办,0.05289811,案款已在财务系统分配并转换但执行系统没有到账登记信息,0.38233779999999995
财务已分配案款但执行系统到账登记无信息怎么处理,原执行案件已匹配未登记案款在恢复执行中怎样发放,10.723444,财务系统匹配案款但执行系统上无到账登记有没有解决方案,0.22158317,财务支付回单手动上传失败如何报修,0.05834301,流水已匹配转换但执行系统到账登记无记录,0.45835254
财务系统案款已确认但执行系统没有推送出来信息怎么办,财务系统匹款后流转后执行系统不显示,4.4273067,财务系统无执行系统推送的案款支付审批信息,0.20063297,事项委托结束后，补充的回执材料无法自动回到案件里,0.031014933999999997,财务系统显示不出案件承办人，或者承办人信息与执行系统不一致,0.5972116999999999
财务系统案款已确认但执行系统没有推送出来信息怎么办,案款已在财务系统分配并转换但执行系统没有到账登记信息,5.3657026,执行系统未向财务系统推送需要审核案款,0.25870737,执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,0.03229618,财务系统显示不出案件承办人，或者承办人信息与执行系统不一致,0.5972116999999999
财务已确认案款但系统没有,财务系统匹配案款至今未推送到执行系统,11.582044,案款发放审批完成但在财务系统里没有显示,0.3998144,执行系统已审批但财务系统没有,0.03635628,财务系统案款已确认但执行系统没有推送出来信息怎么办,0.6074899
财务已确认案款但系统没有,财务系统匹配案款至今未推送到执行系统,11.582044,已支付案款信息财务系统找不到原因,0.40909246,查控系统什么事实能用,0.03744201,财务系统显示不出案件承办人，或者承办人信息与执行系统不一致,0.7197428000000001
案款转换已完成执行系统中到账登记无信息,到账登记未显示金额,3.2408116000000002,财务数据已转换执行系统无到账登记信息,0.32785255,终本结案后对财产进行续封续冻提醒,0.02572919,财务系统中无法修改承办人信息,0.5312964
案款转换已完成执行系统中到账登记无信息,案款银行流水匹配找不到案件信息,3.6276858,案款已在财务系统分配并转换但执行系统没有到账登记信息,0.34722686,申请人长时间经通知未到法院领取案款无法结案,0.026465835,当事人已将案款转账到法院账户，但财务系统中无相关案款信息,0.55054986
财务系统匹配案款但执行系统上无到账登记有没有解决方案,合格的终本和执行完毕的需要整改吗,16.330204000000002,财务系统匹配后执行系统没有到账信息,0.15678334,执行系统反应速度太慢了，经常死机,0.025246967999999998,流水已匹配转换但执行系统到账登记无记录,0.35371579999999997
财务系统匹配案款但执行系统上无到账登记有没有解决方案,已匹配案款为执行系统到账登记没有,23.207756,财务系统匹配后执行系统到账登记没有信息,0.16121005,财务系统显示不出案件承办人，或者承办人信息与执行系统不一致,0.028567702,财务系统匹配案款，至今未推送到执行系统,0.40283337
财务系统已经入账但执行系统到账登记没有显示内容,财务系统匹款后流转后执行系统不显示,5.999607,财务系统匹配后执行系统到账登记没有信息,0.3487783,执保案件在总对总查控时，提示申请人未申请总对总查控,0.023139527000000003,财务系统匹配案款但执行系统上无到账登记有没有解决方案,0.6770918
财务系统已经入账但执行系统到账登记没有显示内容,财务系统匹配案款至今未推送到执行系统,6.849326,执行系统未收到到账信息,0.35787895,结案，提示总对总查控未完成,0.029574204,流水已匹配转换但执行系统到账登记无记录,0.6874091
财务系统匹配后执行系统到账登记没有信息,财务系统匹配后执行系统没有到账信息,3.9075203000000003,财务系统匹配后执行系统没有到账信息,0.07560967,文书模板中咋会这样承办人电话不自动显示,0.02905778,财务系统匹配后执行系统没有到账信息,0.021527959
财务系统匹配后执行系统到账登记没有信息,财务系统完成支付确认执行系统一直显示待办,5.276707,财务系统匹配案款但执行系统上无到账登记有没有解决方案,0.16121005,执行系统已案款发放审核已完成财务系统无信息,0.029554177,案款匹配后执行系统没信息,0.25450084
到账登记未显示金额,到账登记不显示,2.3893310000000003,到账登记不显示,0.36242303,村委会身份验证不通过,0.04124846,到账登记未推送,0.3514627
到账登记未显示金额,案款发放申请未推送到财务系统,2.44077,到账登记无数据,0.4908795,执行系统支付罚金,0.04669499,没有到账登记,0.47661382
财务系统已经匹配执行系统无到账信息取消重新匹配也没有到账信息,财务系统不显示支款审批信息,3.9195504,财务系统匹配后执行系统没有到账信息,0.1317892,总对总查控节点点击流转时，提示查控申请信息未同步到执行系统，不能流转,0.043179285,财务系统匹配案款至今未推送到执行系统,0.5328215000000001
财务系统已经匹配执行系统无到账信息取消重新匹配也没有到账信息,财务系统已经转换数据执行系统仍然看不到到账登记怎么处理,4.1917586,财务系统匹配后执行系统到账登记没有信息,0.19616699,总共对总划拨时，提示执行账号信息不正确,0.051043812,财务系统匹配案款至今未推送到执行系统,0.5328215000000001
财务系统已经转换数据执行系统仍然看不到到账登记怎么处理,财务系统已经匹配执行系统无到账信息取消重新匹配也没有到账信息,4.1917586,财务数据已转换执行系统无到账登记信息,0.24969962,总共对总划拨时，提示执行账号信息不正确,0.02194695,被执行人已经履行完毕，仍然提示要对被执行人限制高消费,0.5630301999999999
财务系统已经转换数据执行系统仍然看不到到账登记怎么处理,财务系统已确认交付执行系统显示待办,5.0568295,执行系统到账登记无数据怎么处理,0.32930255,案款发放流程已经提起，但领导无法审签，看不到该流程,0.026685748,财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,0.6340603
到账登记无数据,到账登记无信息,1.2574553,到账登记无信息,0.33382672,没有到账登记,0.027308252,到账登记无信息,0.21472879
到账登记无数据,无对应用户,2.5965397,到账登记不显示,0.4065552,疑似不明案款,0.029463793999999998,到账登记未推送,0.35095713
转换数据后在收到案款信息里找不到,财务系统看不到案款审批,3.7012300000000002,案款已匹配数据已转换提交审核时候被提示不明案款进行提交,0.58076507,已经扣划的案件，财务系统中找不到记录,0.03816303,怎么撤销转换数据,0.78547335
转换数据后在收到案款信息里找不到,案款预进账功能找不到,3.7416922999999995,财务系统已经转换数据执行系统仍然看不到到账登记怎么处理,0.5936422,案款已审核完毕发现案款收款人错误需要修改,0.063169256,总对总查控关联案件后无法扣划,0.843447
执行系统案款发放流程结束了没有,财务系统无审批流程,4.717262,执行完毕案款未发放,0.33257625,“请联系系统管理员检查接口是否畅通”,0.011513984,案款发放执行系统未推送财务系统,0.45632163
执行系统案款发放流程结束了没有,删除执行案件。,4.8861027,执行款已发放完毕但执行系统案款发放节点一直处于待办状态,0.37285559999999995,已匹配案款为执行系统到账登记没有,0.011922098999999999,执行系统案款发放流转不了,0.57052064
案款发放申请弹出错误,案款匹配错误,2.5218658,案款发放信息错误,0.45097503,结案，提示总对总查控未完成,0.04208647,案款发放信息错误,0.58407146
案款发放申请弹出错误,提高系列案件的立案效率,2.9203832000000003,案款发放信息填写错误,0.46065962,案款发放处于待办状态,0.04348664,案款发放信息填写错误,0.70164883
案款发放填写信息后无法保存,历史案件信息填写保存后，找不到案件,3.6311023000000002,案款信息填写完成后，不能保存,0.26978209999999997,案款信息填写完成后，不能保存,0.02516717,案款信息填写完成后，不能保存,0.47861442
案款发放填写信息后无法保存,案款信息填写完成后，不能保存,3.6336536,提起案款发放时，无法保存信息,0.46443012,执保立案无法生成预估执行费,0.027364847999999997,案款支付信息无法保存,0.5448440999999999
提示余额不足,找不到银行流水记录,2.1903272,案款显示余额不足,0.18253331,门户报修没法操作,0.047115445,申请发放案款提示余额不足,0.38318884
